date,total_attempts_date,total_shots_made_date,attempt_index,shot_made,three_pointer,two_pointer,shot_distance,distance_from_midline_feet,distance_from_baseline_feet
08dec2015,23,11,4,1,0,1,3.5,.75,5.833333
08dec2015,23,11,5,0,1,0,25.4,-16.58333,21.25
08dec2015,23,11,6,1,1,0,25.9,15.58333,20.83333
08dec2015,23,11,7,1,0,1,3.3,1.166667,5.333333
08dec2015,23,11,8,1,1,0,25.3,-15.58333,21.25
08dec2015,23,11,9,0,1,0,25.2,-11.66667,22.08333
08dec2015,23,11,10,0,1,0,18.4,9.166667,22.91667
08dec2015,23,11,11,0,1,0,24.9,17.41667,18
08dec2015,23,11,12,1,1,0,24.7,18.16667,15.16667
08dec2015,23,11,13,0,0,1,1,-1,4.666667
08dec2015,23,11,14,0,1,0,25.1,17.5,17.16667
08dec2015,23,11,15,0,0,1,5.9,-1.833333,5.75
08dec2015,23,11,16,1,0,1,1.2,-1.166667,4.75
08dec2015,23,11,17,1,0,1,11.4,-2.083333,11.58333
08dec2015,23,11,18,0,1,0,29.5,16.41667,22.5
08dec2015,23,11,19,1,0,1,22.2,13.25,14
08dec2015,23,11,20,1,0,1,19.9,6.333333,19.25
08dec2015,23,11,21,0,1,0,26.6,14,22.5
08dec2015,23,11,22,0,0,1,8.1,2.25,8.166667
08dec2015,23,11,23,1,0,1,6,-2.833333,5.75
11dec2015,27,9,1,0,0,1,21.8,12.33333,17.33333
11dec2015,27,9,2,1,1,0,24.8,11.66667,23.75
11dec2015,27,9,3,0,0,1,4.4,1.666667,5.75
11dec2015,27,9,4,0,1,0,28.5,11.91667,24.5
11dec2015,27,9,5,0,1,0,24.9,.5,27.41667
11dec2015,27,9,6,0,0,1,6.8,4.416667,5.833333
11dec2015,27,9,7,0,0,1,9.6,2.5,11
11dec2015,27,9,8,1,0,1,2.7,1,5.416667
11dec2015,27,9,9,1,1,0,23.7,-16.33333,17.58333
11dec2015,27,9,10,1,1,0,28.9,15.16667,24.16667
11dec2015,27,9,11,0,1,0,26,17.5,18.83333
11dec2015,27,9,12,0,1,0,24.1,10.66667,24.91667
11dec2015,27,9,13,0,0,1,21.4,-6.583333,22.5
11dec2015,27,9,14,1,1,0,23.8,1.666667,25.75
11dec2015,27,9,15,0,0,1,5.2,-1.166667,6.5
11dec2015,27,9,16,0,0,1,23.1,13.58333,16.33333
11dec2015,27,9,17,1,0,1,5.3,.75,5.333333
11dec2015,27,9,18,1,1,0,24,3.5,25.75
11dec2015,27,9,19,0,0,1,6.8,-1.666667,6.25
11dec2015,27,9,20,0,0,1,18.3,12.08333,15.91667
11dec2015,27,9,21,0,1,0,23.8,1.583333,27
11dec2015,27,9,22,0,0,1,1.5,-.4166667,6.333333
11dec2015,27,9,23,1,1,0,26.9,-2,29.16667
11dec2015,27,9,24,0,0,1,20.1,-12.25,13.08333
11dec2015,27,9,25,0,1,0,24.8,-12.08333,23
11dec2015,27,9,26,1,0,1,3.3,.8333333,5.333333
11dec2015,27,9,27,0,1,0,25.1,14.66667,21.41667
12dec2015,21,10,1,0,1,0,29.5,-6.166667,28.66667
12dec2015,21,10,2,0,1,0,26.5,17.75,16.75
12dec2015,21,10,3,1,0,1,2,.8333333,5.75
12dec2015,21,10,4,1,0,1,2.2,-.9166667,5.833333
12dec2015,21,10,5,1,1,0,23.4,18.5,4.25
12dec2015,21,10,6,1,0,1,3.6,-1.333333,5.416667
12dec2015,21,10,7,0,0,1,14.5,-.5833333,16.75
12dec2015,21,10,8,0,0,1,1.6,-2.833333,6.666667
12dec2015,21,10,9,0,1,0,21.9,-19.75,4.25
12dec2015,21,10,10,1,0,1,19.1,14,3.416667
12dec2015,21,10,11,0,0,1,11.5,.0833333,12.66667
12dec2015,21,10,12,1,0,1,22.5,13.25,10.33333
12dec2015,21,10,13,0,0,1,3.7,-1.083333,6.333333
12dec2015,21,10,14,1,0,1,2.7,-.75,5.416667
12dec2015,21,10,15,0,1,0,24.6,7.166667,26.58333
12dec2015,21,10,16,1,0,1,3.9,-.5833333,5.75
12dec2015,21,10,17,0,0,1,21.5,-15.91667,5.416667
12dec2015,21,10,18,0,1,0,25.1,5,25.08333
12dec2015,21,10,19,1,1,0,27.1,12.75,23
12dec2015,21,10,20,1,0,1,3.6,-.1666667,5.333333
12dec2015,21,10,21,0,1,0,24.6,-9.333333,25.33333
16dec2015,14,10,1,0,0,1,1.4,-.3333333,6.916667
16dec2015,14,10,2,1,0,1,18.7,6.5,18
16dec2015,14,10,3,0,1,0,27.8,9.5,25.75
16dec2015,14,10,4,0,1,0,24.4,-8.916667,23.83333
16dec2015,14,10,5,1,0,1,14,3.5,12.25
16dec2015,14,10,6,1,1,0,25.2,-7.666667,24.91667
16dec2015,14,10,7,1,0,1,2.3,-1.333333,5.75
16dec2015,14,10,8,1,1,0,25.3,12.75,22.5
16dec2015,14,10,9,0,1,0,28.1,-5.5,27.16667
16dec2015,14,10,10,1,0,1,10.6,4.416667,13.08333
16dec2015,14,10,11,1,0,1,4.9,.75,6.5
16dec2015,14,10,12,1,0,1,2.8,0,6.083333
16dec2015,14,10,13,1,0,1,2.8,0,7.333333
16dec2015,14,10,14,1,0,1,19.4,10,18.91667
18dec2015,14,7,1,1,1,0,24.6,12.33333,21
18dec2015,14,7,2,1,0,1,3.1,-1.833333,6.083333
18dec2015,14,7,3,0,0,1,11.7,-1.416667,12.25
18dec2015,14,7,4,1,0,1,13.4,-3.083333,13.25
18dec2015,14,7,5,1,1,0,24.3,-16.16667,19.75
18dec2015,14,7,6,0,1,0,27.8,-17,20.41667
18dec2015,14,7,7,0,0,1,8.1,-2.5,12.25
18dec2015,14,7,8,0,1,0,30.5,3.5,26.16667
18dec2015,14,7,9,0,1,0,24.9,-16.16667,18.41667
18dec2015,14,7,10,1,0,1,21.7,-17.66667,5.833333
18dec2015,14,7,11,0,0,1,3.2,-1,6.083333
18dec2015,14,7,12,1,0,1,6.1,.5,8.583333
18dec2015,14,7,13,1,0,1,.7,-.3333333,6.5
18dec2015,14,7,14,0,1,0,26.2,18.08333,15.16667
23dec2015,14,5,1,1,1,0,25.2,3.833333,25.5
23dec2015,14,5,2,0,0,1,21.2,12.91667,15.91667
23dec2015,14,5,3,1,0,1,1.9,-1.166667,6.083333
23dec2015,14,5,4,0,1,0,26.3,-7.666667,25.33333
23dec2015,14,5,5,0,1,0,22.8,-19,8.333333
23dec2015,14,5,6,1,0,1,5.7,-8,7.5
23dec2015,14,5,7,0,0,1,3.1,.8333333,6.916667
23dec2015,14,5,8,0,1,0,24.3,13.16667,21
23dec2015,14,5,9,1,0,1,20.8,6.833333,20.83333
23dec2015,14,5,10,0,1,0,25.8,-14.25,23.33333
23dec2015,14,5,11,0,1,0,22.3,-19.41667,7.333333
23dec2015,14,5,12,0,1,0,23.1,-20.08333,6.083333
23dec2015,14,5,13,0,0,1,5.7,-.75,7.75
23dec2015,14,5,14,1,1,0,22.6,-19.83333,8.75
25dec2015,15,6,1,0,0,1,3.6,.3333333,6.5
25dec2015,15,6,2,0,0,1,18.9,15.33333,6.083333
25dec2015,15,6,3,0,0,1,10.5,-.0833333,12.25
25dec2015,15,6,4,1,0,1,3,.3333333,5.75
25dec2015,15,6,5,1,1,0,25,-17,22.91667
25dec2015,15,6,6,0,0,1,3.3,.1666667,6.5
25dec2015,15,6,7,0,1,0,8.2,0,64.5
25dec2015,15,6,8,1,0,1,4,-1,6.916667
25dec2015,15,6,9,0,0,1,19,5.75,20.41667
25dec2015,15,6,10,1,0,1,4.2,1.416667,7.5
25dec2015,15,6,11,0,1,0,29.7,-7.666667,25.75
25dec2015,15,6,12,0,0,1,3.7,-.5833333,7.333333
25dec2015,15,6,13,1,0,1,5.1,.3333333,6.083333
25dec2015,15,6,14,1,0,1,4.6,.0833333,6.916667
25dec2015,15,6,15,0,1,0,26.7,14.25,21.83333
28dec2015,16,7,1,0,1,0,26.9,1.833333,26.16667
28dec2015,16,7,2,0,0,1,21.7,15.5,5.333333
28dec2015,16,7,3,0,1,0,25.2,-5.083333,25.33333
28dec2015,16,7,4,0,1,0,24.9,-4.333333,26.75
28dec2015,16,7,5,0,1,0,23.4,17.41667,16.33333
28dec2015,16,7,6,0,1,0,28.1,1.833333,26.33333
28dec2015,16,7,7,1,1,0,24.7,-16.41667,19.25
28dec2015,16,7,8,1,1,0,22.8,-18.75,5.083333
28dec2015,16,7,9,1,1,0,29.1,-4.583333,27
28dec2015,16,7,10,1,1,0,28.4,-1.833333,28.25
28dec2015,16,7,11,1,0,1,6.3,-.5,7.333333
28dec2015,16,7,12,1,1,0,28.4,-9.75,26.58333
28dec2015,16,7,13,0,1,0,24.4,-14.08333,21.25
28dec2015,16,7,14,0,0,1,2.7,-1,7.333333
28dec2015,16,7,15,0,1,0,22.9,19.58333,7.5
28dec2015,16,7,16,1,1,0,28.6,-11.83333,23.75
02jan2016,6,2,1,1,0,1,2.4,-.5833333,6.083333
02jan2016,6,2,2,0,1,0,23.2,19.16667,13.5
02jan2016,6,2,3,0,1,0,22.5,-19.75,9
02jan2016,6,2,4,1,1,0,26.4,-14.66667,22.91667
02jan2016,6,2,5,0,1,0,24.1,-18.75,15.91667
02jan2016,6,2,6,0,1,0,24.2,-17,18
04jan2016,21,12,1,1,1,0,25.4,-15.5,20.16667
04jan2016,21,12,2,1,0,1,.7,-.5,6.083333
04jan2016,21,12,3,0,1,0,26.5,-17.25,19.75
04jan2016,21,12,4,1,0,1,3.6,-1.333333,7.083333
04jan2016,21,12,5,0,1,0,22.9,18.75,5.083333
04jan2016,21,12,6,1,0,1,1.1,1,6.25
04jan2016,21,12,7,1,1,0,27.6,1.583333,27.83333
04jan2016,21,12,8,0,1,0,28.2,-2.833333,27.41667
04jan2016,21,12,9,1,0,1,9.1,7.416667,6.916667
04jan2016,21,12,10,0,0,1,8.9,-8.833333,8.75
04jan2016,21,12,11,0,0,1,21,14,12.25
04jan2016,21,12,12,1,1,0,24.9,13.16667,22.91667
04jan2016,21,12,13,1,0,1,4.7,1,6.5
04jan2016,21,12,14,1,1,0,24.6,17,16.75
04jan2016,21,12,15,1,1,0,26.2,1,26.58333
04jan2016,21,12,16,1,0,1,5.3,-7.666667,11
04jan2016,21,12,17,0,1,0,26.8,15.5,21.66667
04jan2016,21,12,18,0,0,1,2.9,-1.333333,6.083333
04jan2016,21,12,19,0,0,1,3.8,-1.833333,6.25
04jan2016,21,12,20,1,0,1,6.8,-.5,7.333333
04jan2016,21,12,21,0,1,0,24.6,15.58333,20.41667
05jan2016,12,5,1,0,1,0,24.8,11.91667,21.25
05jan2016,12,5,2,0,0,1,5.4,.3333333,7.333333
05jan2016,12,5,3,1,0,1,24.8,.4166667,6.916667
05jan2016,12,5,4,1,1,0,0,-16.16667,20
05jan2016,12,5,5,0,1,0,24.2,15.5,20
05jan2016,12,5,6,0,0,1,24.8,.75,6.5
05jan2016,12,5,7,0,1,0,3.1,19.58333,3.916667
05jan2016,12,5,8,1,1,0,22.5,11.75,23
05jan2016,12,5,9,0,1,0,23.7,13.66667,20.83333
05jan2016,12,5,10,0,0,1,24.9,-5,4.666667
05jan2016,12,5,11,1,0,1,4.2,.3333333,7.333333
05jan2016,12,5,12,1,1,0,6.9,-19.75,3.416667
08jan2016,18,8,1,1,1,0,22.3,18.91667,5.833333
08jan2016,18,8,2,1,0,1,14,-7.333333,13.91667
08jan2016,18,8,3,0,0,1,22.1,17.25,5.416667
08jan2016,18,8,4,0,1,0,21.5,18.91667,5.75
08jan2016,18,8,5,0,1,0,24.5,-11.25,22.25
08jan2016,18,8,6,1,0,1,2.2,.75,5.75
08jan2016,18,8,7,1,0,1,3.9,1.583333,5.333333
08jan2016,18,8,8,0,1,0,24.8,17,16.33333
08jan2016,18,8,9,0,0,1,.4,1,5.75
08jan2016,18,8,10,0,1,0,25.3,-12.58333,21.83333
08jan2016,18,8,11,0,1,0,25.7,-12.75,22.08333
08jan2016,18,8,12,1,0,1,4.6,-.5833333,5.75
08jan2016,18,8,13,0,1,0,24.5,5.25,24.91667
08jan2016,18,8,14,1,1,0,27.7,1,25.33333
08jan2016,18,8,15,1,1,0,24.9,10,22.91667
08jan2016,18,8,16,0,0,1,5.1,1,5.333333
08jan2016,18,8,17,0,1,0,26.1,-15.91667,20.16667
08jan2016,18,8,18,1,1,0,27.6,-15.58333,23
09jan2016,21,12,1,0,1,0,26,3.833333,25.5
09jan2016,21,12,2,1,1,0,22.8,18.75,6.5
09jan2016,21,12,3,0,1,0,24.9,18.33333,16.08333
09jan2016,21,12,4,0,1,0,26.9,-7,25.08333
09jan2016,21,12,5,1,1,0,26.1,-14.66667,19.25
09jan2016,21,12,6,1,0,1,10.8,.3333333,12.66667
09jan2016,21,12,7,0,0,1,11.2,8.083333,6.083333
09jan2016,21,12,8,0,1,0,25.5,-3.583333,25.91667
09jan2016,21,12,9,1,0,1,.7,2,6.916667
09jan2016,21,12,10,1,1,0,25.5,3.833333,28.33333
09jan2016,21,12,11,1,1,0,26.1,-12.33333,24.16667
09jan2016,21,12,12,0,1,0,25.4,17.75,19.66667
09jan2016,21,12,13,0,0,1,5.4,-2,10.58333
09jan2016,21,12,14,0,1,0,24.7,-1.583333,25.75
09jan2016,21,12,15,1,1,0,25,-18.75,15.16667
09jan2016,21,12,16,1,0,1,7.1,1,11
09jan2016,21,12,17,1,1,0,25.5,15.75,19.66667
09jan2016,21,12,18,0,0,1,3.4,3.083333,6.083333
09jan2016,21,12,19,1,1,0,22.6,-19.33333,6.5
09jan2016,21,12,20,1,1,0,26,-17.08333,19.25
09jan2016,21,12,21,1,0,1,23.8,-2,23.83333
11jan2016,27,11,1,0,0,1,23.5,-.1666667,23.75
11jan2016,27,11,2,1,1,0,22.3,-19.41667,6.083333
11jan2016,27,11,3,0,0,1,6.5,-.3333333,10.58333
11jan2016,27,11,4,0,0,1,4.9,-.0833333,6.916667
11jan2016,27,11,5,1,0,1,5.1,-.3333333,6.916667
11jan2016,27,11,6,1,0,1,2.9,-.75,6.25
11jan2016,27,11,7,0,0,1,2.8,-.75,6.5
11jan2016,27,11,8,0,1,0,24.4,8.916667,25.33333
11jan2016,27,11,9,1,0,1,6.6,-.5833333,11.41667
11jan2016,27,11,10,0,0,1,5.5,-.1666667,8.583333
11jan2016,27,11,11,1,0,1,18.6,5.666667,18
11jan2016,27,11,12,0,1,0,24.1,8.25,24.16667
11jan2016,27,11,13,1,1,0,24.8,-16.83333,20.83333
11jan2016,27,11,14,0,0,1,8.2,-1.583333,8.583333
11jan2016,27,11,15,1,0,1,1.6,-.5,5.833333
11jan2016,27,11,16,1,0,1,16.4,.0833333,17.58333
11jan2016,27,11,17,0,1,0,28,15.5,24.66667
11jan2016,27,11,18,0,1,0,25.5,13.83333,22.91667
11jan2016,27,11,19,0,0,1,8.3,1.833333,6.666667
11jan2016,27,11,20,0,0,1,8.4,-9.5,10.58333
11jan2016,27,11,21,0,1,0,22.4,18.91667,3.583333
11jan2016,27,11,22,0,1,0,36.4,11.08333,46.5
11jan2016,27,11,23,0,0,1,5.6,-.5,10.66667
11jan2016,27,11,24,0,1,0,23.7,18.5,17.58333
11jan2016,27,11,25,1,1,0,24.2,-11.66667,23.33333
11jan2016,27,11,26,1,0,1,17.7,10.58333,16.33333
11jan2016,27,11,27,1,1,0,25.9,-9.75,24.5
13jan2016,25,13,1,0,0,1,3.5,-1.416667,5.083333
13jan2016,25,13,2,0,1,0,27.8,-9.75,24.5
13jan2016,25,13,3,1,1,0,25.1,11.91667,22.5
13jan2016,25,13,4,0,0,1,7.1,0,5.333333
13jan2016,25,13,5,0,1,0,28.3,15.5,20
13jan2016,25,13,6,0,0,1,16.9,15.08333,9.083333
13jan2016,25,13,7,0,1,0,25,12.5,22.5
13jan2016,25,13,8,1,0,1,7.1,-1.166667,5.166667
13jan2016,25,13,9,1,1,0,26.7,13.66667,22.66667
13jan2016,25,13,10,0,1,0,27,-7.166667,24.91667
13jan2016,25,13,11,1,0,1,16.4,-11.91667,11.41667
13jan2016,25,13,12,1,0,1,11.8,.5,9.083333
13jan2016,25,13,13,0,1,0,26.2,10.66667,23.33333
13jan2016,25,13,14,0,1,0,24.5,11.25,22.5
13jan2016,25,13,15,0,1,0,25.1,-8.416667,25.75
13jan2016,25,13,16,1,0,1,2,.75,5.083333
13jan2016,25,13,17,0,0,1,5.9,.75,5.416667
13jan2016,25,13,18,0,0,1,2.5,1.583333,5.75
13jan2016,25,13,19,1,0,1,1.3,1.416667,5.416667
13jan2016,25,13,20,1,1,0,27.4,-16.33333,21.66667
13jan2016,25,13,21,1,0,1,4.7,-1,5.833333
13jan2016,25,13,22,1,0,1,4,-.5833333,6.5
13jan2016,25,13,23,1,1,0,25.4,12.5,21
13jan2016,25,13,24,1,0,1,4.7,1.583333,6.25
13jan2016,25,13,25,1,1,0,32.1,-11.5,30.41667
14jan2016,18,9,1,0,0,1,4.9,.1666667,6.5
14jan2016,18,9,2,0,1,0,26.5,-17.25,20
14jan2016,18,9,3,1,1,0,25.4,-.5833333,26.75
14jan2016,18,9,4,1,1,0,26.2,3.583333,27.41667
14jan2016,18,9,5,1,1,0,26.2,-15.58333,21
14jan2016,18,9,6,0,1,0,22.8,16,20
14jan2016,18,9,7,0,1,0,15.2,-3.5,56.08333
14jan2016,18,9,8,1,1,0,26.7,-17.91667,18.41667
14jan2016,18,9,9,1,1,0,24.7,-8.25,25.33333
14jan2016,18,9,10,0,1,0,24.3,-16.41667,18.41667
14jan2016,18,9,11,0,1,0,22.9,-19.58333,9.083333
14jan2016,18,9,12,1,1,0,24.8,16.41667,17.16667
14jan2016,18,9,13,0,1,0,24.9,15.33333,18.83333
14jan2016,18,9,14,1,1,0,25.1,12.08333,23.75
14jan2016,18,9,15,1,1,0,22.5,-19.83333,9.833333
14jan2016,18,9,16,0,1,0,25.4,14.08333,21
14jan2016,18,9,17,1,0,1,3.4,0,5.25
14jan2016,18,9,18,0,1,0,30.3,14.66667,25.75
16jan2016,26,13,1,0,1,0,24.4,-13.16667,22.5
16jan2016,26,13,2,0,1,0,26.3,9.583333,25.08333
16jan2016,26,13,3,1,0,1,16.5,-3.333333,17.75
16jan2016,26,13,4,1,0,1,2.9,-.75,4.666667
16jan2016,26,13,5,1,1,0,31,-8.083333,28.66667
16jan2016,26,13,6,1,1,0,27.6,-13.58333,22.91667
16jan2016,26,13,7,0,1,0,33.9,-5,27.58333
16jan2016,26,13,8,1,0,1,15.8,-12.25,10.75
16jan2016,26,13,9,0,1,0,24.6,-15.91667,21.66667
16jan2016,26,13,10,1,0,1,6.4,-.0833333,5.333333
16jan2016,26,13,11,0,1,0,28.8,5.916667,27.41667
16jan2016,26,13,12,0,0,1,11.6,5.333333,7.333333
16jan2016,26,13,13,0,0,1,17.3,6.833333,16.33333
16jan2016,26,13,14,1,0,1,1,-.1666667,5.083333
16jan2016,26,13,15,0,0,1,21.5,11.91667,14.33333
16jan2016,26,13,16,0,0,1,1.7,-.1666667,10.33333
16jan2016,26,13,17,1,1,0,27,17.75,16.91667
16jan2016,26,13,18,1,1,0,24.3,-12.58333,22.91667
16jan2016,26,13,19,1,1,0,25.8,-9.5,24.66667
16jan2016,26,13,20,0,1,0,26.3,7.416667,25.33333
16jan2016,26,13,21,1,1,0,27.2,10.41667,24.66667
16jan2016,26,13,22,0,1,0,24.3,-19.83333,8.583333
16jan2016,26,13,23,0,0,1,8.8,5.083333,8.166667
16jan2016,26,13,24,1,1,0,27.7,7.833333,26.16667
16jan2016,26,13,25,1,0,1,18.9,-6.083333,16.91667
16jan2016,26,13,26,0,1,0,25.5,19.41667,13.5
18jan2016,18,12,1,1,1,0,28.5,-10.41667,26.33333
18jan2016,18,12,2,1,0,1,3.9,-1.333333,5.083333
18jan2016,18,12,3,0,1,0,27,-15.91667,18.5
18jan2016,18,12,4,1,1,0,25.2,17.5,14.75
18jan2016,18,12,5,1,0,1,6.2,-.5833333,4.333333
18jan2016,18,12,6,1,1,0,28.2,-4.166667,27.41667
18jan2016,18,12,7,1,1,0,24.6,17.75,14.75
18jan2016,18,12,8,1,0,1,1.7,-.75,5.333333
18jan2016,18,12,9,0,0,1,8.1,-.75,8.583333
18jan2016,18,12,10,1,0,1,4.3,.1666667,4.666667
18jan2016,18,12,11,1,1,0,24.9,11.08333,22.08333
18jan2016,18,12,12,0,1,0,26.7,-18.08333,16.33333
18jan2016,18,12,13,0,1,0,25.8,-17.91667,17.75
18jan2016,18,12,14,1,1,0,22.5,-20.41667,6.25
18jan2016,18,12,15,0,1,0,30.9,-11,26.58333
18jan2016,18,12,16,1,0,1,1.9,-.5833333,5.333333
18jan2016,18,12,17,1,1,0,26.7,5.25,25.91667
18jan2016,18,12,18,0,1,0,25.1,7.583333,24.66667
20jan2016,18,8,1,0,1,0,25.8,-11.83333,22.66667
20jan2016,18,8,2,1,1,0,24.5,3.583333,24.91667
20jan2016,18,8,3,0,1,0,25,7.666667,24.5
20jan2016,18,8,4,0,0,1,2.3,-1.583333,5.333333
20jan2016,18,8,5,1,0,1,3.7,-.5,5.333333
20jan2016,18,8,6,1,0,1,19.5,-8.25,18.41667
20jan2016,18,8,7,1,0,1,24,-16.33333,14.41667
20jan2016,18,8,8,0,1,0,25.5,-13,22.08333
20jan2016,18,8,9,0,0,1,19.6,9.083333,20.16667
20jan2016,18,8,10,0,0,1,9,9.333333,8.333333
20jan2016,18,8,11,0,0,1,3,-1.666667,5.5
20jan2016,18,8,12,1,0,1,11,-7.166667,5.166667
20jan2016,18,8,13,0,1,0,26.7,-10,24.5
20jan2016,18,8,14,0,1,0,26.6,1.416667,25.91667
20jan2016,18,8,15,1,1,0,26.4,11.41667,22.08333
20jan2016,18,8,16,1,0,1,3.4,0,5.25
20jan2016,18,8,17,1,1,0,25.7,3.333333,26.16667
20jan2016,18,8,18,0,1,0,24.1,14.41667,20.41667
22jan2016,19,11,1,1,1,0,0,9.5,22.91667
22jan2016,19,11,2,0,1,0,0,11.41667,24.5
22jan2016,19,11,3,1,1,0,0,-1.333333,26.75
22jan2016,19,11,4,0,0,1,0,-12.58333,15.91667
22jan2016,19,11,5,0,1,0,0,8.083333,24.91667
22jan2016,19,11,6,0,1,0,0,10.58333,22.66667
22jan2016,19,11,7,1,1,0,0,8.25,27.58333
22jan2016,19,11,8,1,1,0,0,9.75,44.08333
22jan2016,19,11,9,0,1,0,0,7,24.5
22jan2016,19,11,10,1,1,0,0,8.75,24.16667
22jan2016,19,11,11,0,1,0,0,19,8.583333
22jan2016,19,11,12,1,1,0,0,-19,6.666667
22jan2016,19,11,13,0,1,0,0,6.833333,26.33333
22jan2016,19,11,14,0,1,0,0,-12.75,24.25
22jan2016,19,11,15,1,0,1,0,1.666667,5.75
22jan2016,19,11,16,1,0,1,0,.0833333,16.08333
22jan2016,19,11,17,1,1,0,0,9.5,24.16667
22jan2016,19,11,18,1,1,0,0,-19.41667,6.666667
22jan2016,19,11,19,1,0,1,0,.0833333,6.25
25jan2016,20,12,1,0,1,0,0,-19.83333,7.75
25jan2016,20,12,2,1,1,0,0,3.333333,28.25
25jan2016,20,12,3,1,0,1,0,0,6.083333
25jan2016,20,12,4,1,1,0,0,-14.08333,22.25
25jan2016,20,12,5,0,0,1,0,-.0833333,7.333333
25jan2016,20,12,6,0,0,1,0,1.416667,8.583333
25jan2016,20,12,7,1,1,0,0,18.91667,7.916667
25jan2016,20,12,8,1,0,1,0,.1666667,7.333333
25jan2016,20,12,9,1,0,1,0,-2.083333,13.25
25jan2016,20,12,10,1,0,1,0,15.08333,14.33333
25jan2016,20,12,11,0,0,1,0,-1.666667,5.916667
25jan2016,20,12,12,1,0,1,0,.1666667,15.5
25jan2016,20,12,13,1,1,0,0,1.166667,26.58333
25jan2016,20,12,14,1,1,0,0,-3.333333,27.91667
25jan2016,20,12,15,0,1,0,0,7.416667,25.08333
25jan2016,20,12,16,0,0,1,0,-.9166667,6.5
25jan2016,20,12,17,1,0,1,0,2,7.75
25jan2016,20,12,18,0,1,0,0,-10.33333,26.75
25jan2016,20,12,19,0,0,1,0,2.083333,7.75
25jan2016,20,12,20,1,1,0,0,19.16667,5.083333
27jan2016,11,4,1,0,0,1,0,8.416667,18.91667
27jan2016,11,4,2,0,1,0,0,-9.083333,27.41667
27jan2016,11,4,3,0,1,0,0,-18.91667,9.416667
27jan2016,11,4,4,0,1,0,0,-19.41667,7.083333
27jan2016,11,4,5,1,0,1,0,.8333333,6.5
27jan2016,11,4,6,0,0,1,0,9.083333,16.08333
27jan2016,11,4,7,0,1,0,0,-19.75,5.416667
27jan2016,11,4,8,0,0,1,0,9.083333,20.16667
27jan2016,11,4,9,1,1,0,0,15.5,19.25
27jan2016,11,4,10,1,1,0,0,1.833333,27
27jan2016,11,4,11,1,1,0,0,12.75,25.33333
30jan2016,19,9,1,0,0,1,0,-7.833333,9
30jan2016,19,9,2,0,1,0,0,19.33333,12.66667
30jan2016,19,9,3,0,1,0,0,-19.58333,6.333333
30jan2016,19,9,4,1,1,0,0,-14.83333,19.66667
30jan2016,19,9,5,1,0,1,0,3.5,4.666667
30jan2016,19,9,6,1,1,0,0,-19.75,7.75
30jan2016,19,9,7,0,1,0,0,4,26.16667
30jan2016,19,9,8,1,1,0,0,-7,25.08333
30jan2016,19,9,9,1,0,1,0,-1.166667,4.25
30jan2016,19,9,10,1,0,1,0,.3333333,7.333333
30jan2016,19,9,11,0,1,0,0,.8333333,27.58333
30jan2016,19,9,12,0,1,0,0,-.1666667,26.75
30jan2016,19,9,13,1,1,0,0,-1.333333,26.58333
30jan2016,19,9,14,0,0,1,0,-1.583333,4.25
30jan2016,19,9,15,0,0,1,0,-.8333333,5.583333
30jan2016,19,9,16,0,0,1,0,4.166667,8.583333
30jan2016,19,9,17,1,1,0,0,-6.083333,25.33333
30jan2016,19,9,18,0,1,0,0,.8333333,28.33333
30jan2016,19,9,19,1,0,1,0,.5,5.166667
31jan2016,17,5,1,0,1,0,0,9.916667,26.16667
31jan2016,17,5,2,0,1,0,0,-12.5,21.83333
31jan2016,17,5,3,0,0,1,0,-4.583333,20
31jan2016,17,5,4,1,0,1,0,.1666667,6.083333
31jan2016,17,5,5,0,1,0,0,-19.83333,9.416667
31jan2016,17,5,6,0,1,0,0,-19.33333,3.583333
31jan2016,17,5,7,1,1,0,0,-8.833333,23
31jan2016,17,5,8,1,1,0,0,7.583333,25.75
31jan2016,17,5,9,0,0,1,0,-3.75,7.916667
31jan2016,17,5,10,0,1,0,0,-11.08333,22.08333
31jan2016,17,5,11,1,0,1,0,-7.833333,12
31jan2016,17,5,12,0,0,1,0,-2,6.25
31jan2016,17,5,13,0,1,0,0,9.083333,24.16667
31jan2016,17,5,14,0,0,1,0,-.5833333,5.166667
31jan2016,17,5,15,0,1,0,0,-11.41667,22.08333
31jan2016,17,5,16,1,1,0,0,-14,23.33333
31jan2016,17,5,17,0,1,0,0,3.583333,26.58333
03feb2016,28,19,1,1,1,0,0,12.58333,23.33333
03feb2016,28,19,2,1,1,0,0,-18.25,15.5
03feb2016,28,19,3,1,1,0,0,16.25,21.66667
03feb2016,28,19,4,1,1,0,0,-10.16667,24.16667
03feb2016,28,19,5,1,0,1,0,.75,3.833333
03feb2016,28,19,6,1,1,0,0,-4,25.08333
03feb2016,28,19,7,0,1,0,0,-19.41667,5.416667
03feb2016,28,19,8,1,1,0,0,-12.33333,22.25
03feb2016,28,19,9,1,1,0,0,-1.333333,26.16667
03feb2016,28,19,10,1,0,1,0,9.333333,19.66667
03feb2016,28,19,11,1,0,1,0,-.5833333,5.166667
03feb2016,28,19,12,1,0,1,0,.3333333,3.833333
03feb2016,28,19,13,1,0,1,0,-.0833333,5.416667
03feb2016,28,19,14,1,1,0,0,12.58333,23.33333
03feb2016,28,19,15,0,1,0,0,12.91667,21.83333
